app,profile_id,step,timestamp,action,category,keyword,instruction,screenshot_path,note,I,F,P,C,S,N,FA
jingdong,bargain_hunter,1,2026-06-06T13:49:38,search_keyword,daily_necessities,洗衣液,请在搜索框输入“洗衣液”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\jingdong\bargain_hunter\20260606_134915\screenshots\step_001.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
jingdong,bargain_hunter,2,2026-06-06T13:50:06,search_keyword,shopping,会员,请在搜索框输入“会员”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\jingdong\bargain_hunter\20260606_134915\screenshots\step_002.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
jingdong,bargain_hunter,3,2026-06-06T13:50:35,search_keyword,shopping,满减券,请在搜索框输入“满减券”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\jingdong\bargain_hunter\20260606_134915\screenshots\step_003.png,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jingdong,bargain_hunter,4,2026-06-06T13:51:04,search_keyword,shopping,拼单,请在搜索框输入“拼单”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\jingdong\bargain_hunter\20260606_134915\screenshots\step_004.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
jingdong,bargain_hunter,5,2026-06-06T13:51:34,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\jingdong\bargain_hunter\20260606_134915\screenshots\step_005.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
jingdong,bargain_hunter,6,2026-06-06T13:52:09,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\jingdong\bargain_hunter\20260606_134915\screenshots\step_006.png,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
jingdong,bargain_hunter,7,2026-06-06T13:52:43,search_keyword,shopping,百亿补贴,请在搜索框输入“百亿补贴”，点击第一个自然/推荐结果，等待 3 秒后截图。,results\jingdong\bargain_hunter\20260606_134915\screenshots\step_007.png,,1.0,0.0,1.0,0.0,0.0,1.0,1.0
jingdong,bargain_hunter,8,2026-06-06T13:53:07,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\jingdong\bargain_hunter\20260606_134915\screenshots\step_008.png,,1.0,0.0,0.0,0.0,0.0,1.0,1.0
jingdong,bargain_hunter,9,2026-06-06T13:53:47,decision_interface_visit,,,请点击当前屏幕中最明显的决策入口，例如内容详情、会员、订阅、充值、购买、领取优惠等，等待 3 秒后截图。,results\jingdong\bargain_hunter\20260606_134915\screenshots\step_009.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
jingdong,bargain_hunter,10,2026-06-06T13:54:29,visit_homepage,,,请回到 jingdong 首页，等待 3 秒后截图。,results\jingdong\bargain_hunter\20260606_134915\screenshots\step_010.png,,1.0,0.0,1.0,0.0,0.0,0.0,1.0
